date	plant	production (tons)	 stored (tons)	delivered (tons)
04/05/2025 11:00	Zaragoza	3,81486	28,24271715	
05/05/2025 11:00	Zaragoza	3,91486	32,04013135	
06/05/2025 11:00	Zaragoza	2,876125	34,8299726	
07/05/2025 11:00	Zaragoza	3,20915	37,9428481	
08/05/2025 11:00	Zaragoza	3,08805	40,9382566	
09/05/2025 11:00	Zaragoza	2,876125	43,72809785	
10/05/2025 11:00	Zaragoza	2,936675	2,5766726	44
11/05/2025 11:00	Zaragoza	3,0275	5,5133476	
12/05/2025 11:00	Zaragoza	2,96695	8,3912891	
13/05/2025 11:00	Zaragoza	2,997225	11,29859735	
14/05/2025 11:00	Zaragoza	2,84585	14,05907185	
15/05/2025 11:00	Zaragoza	2,84585	16,81954635	
16/05/2025 11:00	Zaragoza	2,84585	19,58002085	
17/05/2025 11:00	Zaragoza	2,9064	22,39922885	
18/05/2025 11:00	Zaragoza	2,876125	25,1890701	
19/05/2025 11:00	Zaragoza	2,96695	28,0670116	
20/05/2025 11:00	Zaragoza	2,997225	30,97431985	
21/05/2025 11:00	Zaragoza	2,936675	33,8228946	
22/05/2025 11:00	Zaragoza	2,876125	36,61273585	
23/05/2025 11:00	Zaragoza	2,9064	39,43194385	
24/05/2025 11:00	Zaragoza	2,936675	42,2805186	
25/05/2025 11:00	Zaragoza	2,9064	1,0997266	44
26/05/2025 11:00	Zaragoza	2,84585	3,8602011	
27/05/2025 11:00	Zaragoza	2,997225	6,76750935	
28/05/2025 11:00	Zaragoza	3,057775	9,7335511	
29/05/2025 11:00	Zaragoza	2,876125	12,52339235	
30/05/2025 11:00	Zaragoza	2,9064	15,34260035	
31/05/2025 11:00	Zaragoza	2,84585	18,10307485	
01/06/2025 11:00	Zaragoza	2,9064	20,92228285	
02/06/2025 11:00	Zaragoza	3,057775	23,8883246	
03/06/2025 11:00	Zaragoza	2,936675	26,73689935	
04/06/2025 11:00	Zaragoza	3,057775	29,7029411	
05/06/2025 11:00	Zaragoza	3,0275	32,6396161	
06/06/2025 11:00	Zaragoza	2,9064	35,4588241	
07/06/2025 11:00	Zaragoza	2,997225	38,36613235	
08/06/2025 11:00	Zaragoza	2,96695	41,24407385	
09/06/2025 11:00	Zaragoza	3,057775	0,2101156	44
10/06/2025 11:00	Zaragoza	2,876125	2,99995685	
11/06/2025 11:00	Zaragoza	3,178875	6,0834656	
12/06/2025 11:00	Zaragoza	3,178875	9,16697435	
13/06/2025 11:00	Zaragoza	2,84585	11,92744885	
14/06/2025 11:00	Zaragoza	2,96695	14,80539035	
15/06/2025 11:00	Zaragoza	3,08805	17,80079885	
16/06/2025 11:00	Zaragoza	3,118325	20,8255741	
17/06/2025 11:00	Zaragoza	2,876125	23,61541535	
18/06/2025 11:00	Zaragoza	3,178875	26,6989241	
19/06/2025 11:00	Zaragoza	3,20915	29,8117996	
20/06/2025 11:00	Zaragoza	2,876125	32,60164085	
21/06/2025 11:00	Zaragoza	3,057775	35,5676826	
22/06/2025 11:00	Zaragoza	3,118325	38,59245785	
23/06/2025 11:00	Zaragoza	3,20915	41,70533335	
24/06/2025 11:00	Zaragoza	3,0275	0,64200835	44
25/06/2025 11:00	Zaragoza	3,0275	3,57868335	
26/06/2025 11:00	Zaragoza	3,20915	6,69155885	
27/06/2025 11:00	Zaragoza	2,84585	9,45203335	
28/06/2025 11:00	Zaragoza	3,08805	12,44744185	
29/06/2025 11:00	Zaragoza	3,057775	15,4134836	
30/06/2025 11:00	Zaragoza	3,1486	18,4676256	
01/07/2025 11:00	Zaragoza	3,1486	21,5217676	
02/07/2025 11:00	Zaragoza	2,84585	24,2822421	
03/07/2025 11:00	Zaragoza	3,057775	27,24828385	
04/07/2025 11:00	Zaragoza	3,20915	30,36115935	
05/07/2025 11:00	Zaragoza	2,96695	33,23910085	
06/07/2025 11:00	Zaragoza	2,997225	36,1464091	
07/07/2025 11:00	Zaragoza	3,20915	39,2592846	
08/07/2025 11:00	Zaragoza	2,997225	42,16659285	
09/07/2025 11:00	Zaragoza	3,057775	1,1326346	44
10/07/2025 11:00	Zaragoza	2,876125	3,92247585	
11/07/2025 11:00	Zaragoza	2,9064	6,74168385	
12/07/2025 11:00	Zaragoza	2,84585	9,50215835	
13/07/2025 11:00	Zaragoza	3,178875	12,5856671	
14/07/2025 11:00	Zaragoza	3,20915	15,6985426	
15/07/2025 11:00	Zaragoza	3,178875	18,78205135	
16/07/2025 11:00	Zaragoza	3,1486	21,83619335	
17/07/2025 11:00	Zaragoza	3,1486	24,89033535	
18/07/2025 11:00	Zaragoza	2,876125	27,6801766	
19/07/2025 11:00	Zaragoza	2,84585	30,4406511	
20/07/2025 11:00	Zaragoza	3,178875	33,52415985	
21/07/2025 11:00	Zaragoza	2,96695	36,40210135	
22/07/2025 11:00	Zaragoza	3,1486	39,45624335	
23/07/2025 11:00	Zaragoza	2,84585	42,21671785	
24/07/2025 11:00	Zaragoza	3,178875	1,3002266	44
25/07/2025 11:00	Zaragoza	3,118325	4,32500185	
26/07/2025 11:00	Zaragoza	2,84585	7,08547635	
27/07/2025 11:00	Zaragoza	3,20915	10,19835185	
28/07/2025 11:00	Zaragoza	3,118325	13,2231271	
29/07/2025 11:00	Zaragoza	3,057775	16,18916885	
30/07/2025 11:00	Zaragoza	2,84585	18,94964335	
31/07/2025 11:00	Zaragoza	2,96695	21,82758485	
01/08/2025 11:00	Zaragoza	2,876125	24,6174261	
02/08/2025 11:00	Zaragoza	2,876125	27,40726735	
03/08/2025 11:00	Zaragoza	2,84585	30,16774185	
04/08/2025 11:00	Zaragoza	3,08805	33,16315035	
05/08/2025 11:00	Zaragoza	3,178875	36,2466591	
06/08/2025 11:00	Zaragoza	2,997225	39,15396735	
07/08/2025 11:00	Zaragoza	3,0275	42,09064235	
08/08/2025 11:00	Zaragoza	3,20915	1,20351785	44
09/08/2025 11:00	Zaragoza	3,057775	4,1695596	
10/08/2025 11:00	Zaragoza	2,9064	6,9887676	
11/08/2025 11:00	Zaragoza	2,997225	9,89607585	
12/08/2025 11:00	Zaragoza	2,96695	12,77401735	
13/08/2025 11:00	Zaragoza	2,876125	15,5638586	
14/08/2025 11:00	Zaragoza	2,84585	18,3243331	
15/08/2025 11:00	Zaragoza	2,84585	21,0848076	
16/08/2025 11:00	Zaragoza	2,96695	23,9627491	
17/08/2025 11:00	Zaragoza	3,1486	27,0168911	
18/08/2025 11:00	Zaragoza	2,876125	29,80673235	
19/08/2025 11:00	Zaragoza	3,178875	32,8902411	
20/08/2025 11:00	Zaragoza	2,936675	35,73881585	
21/08/2025 11:00	Zaragoza	3,1486	38,79295785	
22/08/2025 11:00	Zaragoza	2,997225	41,7002661	
23/08/2025 11:00	Zaragoza	2,9064	0,5194741	44
24/08/2025 11:00	Zaragoza	3,057775	3,48551585	
25/08/2025 11:00	Zaragoza	3,1486	6,53965785	
26/08/2025 11:00	Zaragoza	3,0275	9,47633285	
27/08/2025 11:00	Zaragoza	3,057775	12,4423746	
28/08/2025 11:00	Zaragoza	3,118325	15,46714985	
29/08/2025 11:00	Zaragoza	2,9064	18,28635785	
30/08/2025 11:00	Zaragoza	3,0275	21,22303285	
31/08/2025 11:00	Zaragoza	2,997225	24,1303411	
01/09/2025 11:00	Zaragoza	2,936675	26,97891585	
02/09/2025 11:00	Zaragoza	2,997225	29,8862241	
03/09/2025 11:00	Zaragoza	2,876125	32,67606535	
04/09/2025 11:00	Zaragoza	3,08805	35,67147385	
05/09/2025 11:00	Zaragoza	3,178875	38,7549826	
06/09/2025 11:00	Zaragoza	3,118325	41,77975785	
07/09/2025 11:00	Zaragoza	3,118325	0,8045331	44
08/09/2025 11:00	Zaragoza	2,876125	3,59437435	
09/09/2025 11:00	Zaragoza	3,20915	6,70724985	
10/09/2025 11:00	Zaragoza	2,84585	9,46772435	
11/09/2025 11:00	Zaragoza	3,178875	12,5512331	
12/09/2025 11:00	Zaragoza	3,1486	15,6053751	
13/09/2025 11:00	Zaragoza	2,997225	18,51268335	
14/09/2025 11:00	Zaragoza	3,20915	21,62555885	
15/09/2025 11:00	Zaragoza	3,1486	24,67970085	
16/09/2025 11:00	Zaragoza	2,9064	27,49890885	
17/09/2025 11:00	Zaragoza	2,997225	30,4062171	
18/09/2025 11:00	Zaragoza	3,057775	33,37225885	
19/09/2025 11:00	Zaragoza	2,96695	36,25020035	
20/09/2025 11:00	Zaragoza	2,997225	39,1575086	
21/09/2025 11:00	Zaragoza	3,1486	42,2116506	
22/09/2025 11:00	Zaragoza	2,84585	0,9721251	44
23/09/2025 11:00	Zaragoza	3,08805	3,9675336	
24/09/2025 11:00	Zaragoza	2,876125	6,75737485	
25/09/2025 11:00	Zaragoza	3,118325	9,7821501	
26/09/2025 11:00	Zaragoza	2,84585	12,5426246	
27/09/2025 11:00	Zaragoza	3,057775	15,50866635	
28/09/2025 11:00	Zaragoza	3,0275	18,44534135	
29/09/2025 11:00	Zaragoza	3,0275	21,38201635	
30/09/2025 11:00	Zaragoza	2,876125	24,1718576	
01/10/2025 11:00	Zaragoza	2,84585	26,9323321	
02/10/2025 11:00	Zaragoza	2,96695	29,8102736	
03/10/2025 11:00	Zaragoza	2,876125	32,60011485	
04/10/2025 11:00	Zaragoza	3,118325	35,6248901	
05/10/2025 11:00	Zaragoza	3,20915	38,7377656	
06/10/2025 11:00	Zaragoza	3,20915	41,8506411	
07/10/2025 11:00	Zaragoza	2,84585	0,6111156	44
08/10/2025 11:00	Zaragoza	2,84585	3,3715901	
09/10/2025 11:00	Zaragoza	2,997225	6,27889835	
10/10/2025 11:00	Zaragoza	3,08805	9,27430685	
11/10/2025 11:00	Zaragoza	3,20915	12,38718235	
12/10/2025 11:00	Zaragoza	2,997225	15,2944906	
13/10/2025 11:00	Zaragoza	3,118325	18,31926585	
14/10/2025 11:00	Zaragoza	3,08805	21,31467435	
15/10/2025 11:00	Zaragoza	3,20915	24,42754985	
16/10/2025 11:00	Zaragoza	3,057775	27,3935916	
17/10/2025 11:00	Zaragoza	2,997225	30,30089985	
18/10/2025 11:00	Zaragoza	3,08805	33,29630835	
19/10/2025 11:00	Zaragoza	2,997225	36,2036166	
20/10/2025 11:00	Zaragoza	3,178875	39,28712535	
21/10/2025 11:00	Zaragoza	3,20915	42,40000085	
22/10/2025 11:00	Zaragoza	2,936675	1,2485756	44
23/10/2025 11:00	Zaragoza	2,84585	4,0090501	
24/10/2025 11:00	Zaragoza	3,20915	7,1219256	
25/10/2025 11:00	Zaragoza	3,20915	10,2348011	
26/10/2025 11:00	Zaragoza	3,08805	13,2302096	
27/10/2025 11:00	Zaragoza	2,997225	16,13751785	
28/10/2025 11:00	Zaragoza	3,178875	19,2210266	
29/10/2025 11:00	Zaragoza	3,20915	22,3339021	
30/10/2025 11:00	Zaragoza	3,0275	25,2705771	
31/10/2025 11:00	Zaragoza	2,96695	28,1485186	
01/11/2025 11:00	Zaragoza	3,1486	31,2026606	
02/11/2025 11:00	Zaragoza	2,997225	34,10996885	
03/11/2025 11:00	Zaragoza	3,0275	37,04664385	
04/11/2025 11:00	Zaragoza	3,118325	40,0714191	
05/11/2025 11:00	Zaragoza	2,997225	42,97872735	
06/11/2025 11:00	Zaragoza	3,118325	2,0035026	44
07/11/2025 11:00	Zaragoza	2,997225	4,91081085	
08/11/2025 11:00	Zaragoza	3,0275	7,84748585	
09/11/2025 11:00	Zaragoza	3,1486	10,90162785	
10/11/2025 11:00	Zaragoza	3,1486	13,95576985	
11/11/2025 11:00	Zaragoza	3,1486	17,00991185	
12/11/2025 11:00	Zaragoza	3,0275	19,94658685	
13/11/2025 11:00	Zaragoza	3,118325	22,9713621	
14/11/2025 11:00	Zaragoza	2,9064	25,7905701	
15/11/2025 11:00	Zaragoza	3,118325	28,81534535	
16/11/2025 11:00	Zaragoza	2,997225	31,7226536	
17/11/2025 11:00	Zaragoza	2,84585	34,4831281	
18/11/2025 11:00	Zaragoza	2,997225	37,39043635	
19/11/2025 11:00	Zaragoza	3,118325	40,4152116	
20/11/2025 11:00	Zaragoza	3,0275	43,3518866	
21/11/2025 11:00	Zaragoza	3,118325	2,37666185	44
22/11/2025 11:00	Zaragoza	3,057775	5,3427036	
23/11/2025 11:00	Zaragoza	2,84585	8,1031781	
24/11/2025 11:00	Zaragoza	2,84585	10,8636526	
25/11/2025 11:00	Zaragoza	3,178875	13,94716135	
26/11/2025 11:00	Zaragoza	2,997225	16,8544696	
27/11/2025 11:00	Zaragoza	3,0275	19,7911446	
28/11/2025 11:00	Zaragoza	2,997225	22,69845285	
29/11/2025 11:00	Zaragoza	3,1486	25,75259485	
30/11/2025 11:00	Zaragoza	2,876125	28,5424361	
01/12/2025 11:00	Zaragoza	3,1486	31,5965781	
02/12/2025 11:00	Zaragoza	3,1486	34,6507201	
03/12/2025 11:00	Zaragoza	2,9064	37,4699281	
04/12/2025 11:00	Zaragoza	2,84585	40,2304026	
05/12/2025 11:00	Zaragoza	3,057775	43,19644435	
06/12/2025 11:00	Zaragoza	3,118325	2,2212196	44
07/12/2025 11:00	Zaragoza	3,178875	5,30472835	
08/12/2025 11:00	Zaragoza	2,84585	8,06520285	
09/12/2025 11:00	Zaragoza	3,0275	11,00187785	
10/12/2025 11:00	Zaragoza	2,997225	13,9091861	
11/12/2025 11:00	Zaragoza	3,057775	16,87522785	
12/12/2025 11:00	Zaragoza	3,0275	19,81190285	
13/12/2025 11:00	Zaragoza	2,876125	22,6017441	
14/12/2025 11:00	Zaragoza	2,876125	25,39158535	
15/12/2025 11:00	Zaragoza	3,118325	28,4163606	
16/12/2025 11:00	Zaragoza	2,84585	31,1768351	
17/12/2025 11:00	Zaragoza	2,84585	33,9373096	
18/12/2025 11:00	Zaragoza	2,9064	36,7565176	
19/12/2025 11:00	Zaragoza	3,1486	39,8106596	
20/12/2025 11:00	Zaragoza	3,1486	42,8648016	
21/12/2025 11:00	Zaragoza	3,08805	1,8602101	44
22/12/2025 11:00	Zaragoza	3,1486	4,9143521	
23/12/2025 11:00	Zaragoza	2,997225	7,82166035	
24/12/2025 11:00	Zaragoza	2,96695	10,69960185	
25/12/2025 11:00	Zaragoza	3,178875	13,7831106	
26/12/2025 11:00	Zaragoza	3,20915	16,8959861	
27/12/2025 11:00	Zaragoza	3,20915	20,0088616	
28/12/2025 11:00	Zaragoza	3,057775	22,97490335	
29/12/2025 11:00	Zaragoza	2,876125	25,7647446	
30/12/2025 11:00	Zaragoza	3,0275	28,7014196	
31/12/2025 11:00	Zaragoza	2,84585	31,4618941	
01/01/2024 11:00	Alicante	2,8424	2,813976	44
02/01/2024 11:00	Alicante	3,02192	5,8056768	
03/01/2024 11:00	Alicante	2,87232	8,6492736	
04/01/2024 11:00	Alicante	3,17152	11,7890784	
05/01/2024 11:00	Alicante	3,05184	14,8104	
06/01/2024 11:00	Alicante	3,02192	17,8021008	
07/01/2024 11:00	Alicante	2,87232	20,6456976	
08/01/2024 11:00	Alicante	3,08176	23,69664	
09/01/2024 11:00	Alicante	2,87232	26,5402368	
10/01/2024 11:00	Alicante	3,02192	29,5319376	
11/01/2024 11:00	Alicante	2,96208	32,4643968	
12/01/2024 11:00	Alicante	3,05184	35,4857184	
13/01/2024 11:00	Alicante	2,90224	38,358936	
14/01/2024 11:00	Alicante	3,08176	41,4098784	
15/01/2024 11:00	Alicante	3,1416	44,5200624	
16/01/2024 11:00	Alicante	3,17152	3,6598672	44
17/01/2024 11:00	Alicante	2,8424	6,4738432	
18/01/2024 11:00	Alicante	2,93216	9,3766816	
19/01/2024 11:00	Alicante	3,17152	12,5164864	
20/01/2024 11:00	Alicante	2,87232	15,3600832	
21/01/2024 11:00	Alicante	3,1416	18,4702672	
22/01/2024 11:00	Alicante	2,8424	21,2842432	
23/01/2024 11:00	Alicante	3,17152	24,424048	
24/01/2024 11:00	Alicante	3,05184	27,4453696	
25/01/2024 11:00	Alicante	2,93216	30,348208	
26/01/2024 11:00	Alicante	2,93216	33,2510464	
27/01/2024 11:00	Alicante	3,05184	36,272368	
28/01/2024 11:00	Alicante	3,08176	39,3233104	
29/01/2024 11:00	Alicante	3,05184	42,344632	
30/01/2024 11:00	Alicante	0	42,344632	
31/01/2024 11:00	Alicante	3,05184	1,3659536	44
01/02/2024 11:00	Alicante	2,81248	4,1503088	
02/02/2024 11:00	Alicante	3,08176	7,2012512	
03/02/2024 11:00	Alicante	3,08176	10,2521936	
04/02/2024 11:00	Alicante	3,11168	13,3327568	
05/02/2024 11:00	Alicante	2,93216	16,2355952	
06/02/2024 11:00	Alicante	3,02192	19,227296	
07/02/2024 11:00	Alicante	3,05184	22,2486176	
08/02/2024 11:00	Alicante	2,90224	25,1218352	
09/02/2024 11:00	Alicante	2,96208	28,0542944	
10/02/2024 11:00	Alicante	3,02192	31,0459952	
11/02/2024 11:00	Alicante	3,17152	34,1858	
12/02/2024 11:00	Alicante	3,05184	37,2071216	
13/02/2024 11:00	Alicante	3,02192	40,1988224	
14/02/2024 11:00	Alicante	3,08176	43,2497648	
15/02/2024 11:00	Alicante	2,8424	2,0637408	44
16/02/2024 11:00	Alicante	3,02192	5,0554416	
17/02/2024 11:00	Alicante	2,93216	7,95828	
18/02/2024 11:00	Alicante	2,992	10,92036	
19/02/2024 11:00	Alicante	3,02192	13,9120608	
20/02/2024 11:00	Alicante	2,8424	16,7260368	
21/02/2024 11:00	Alicante	2,87232	19,5696336	
22/02/2024 11:00	Alicante	3,08176	22,620576	
23/02/2024 11:00	Alicante	2,87232	25,4641728	
24/02/2024 11:00	Alicante	2,992	28,4262528	
25/02/2024 11:00	Alicante	3,11168	31,506816	
26/02/2024 11:00	Alicante	3,17152	34,6466208	
27/02/2024 11:00	Alicante	2,8424	37,4605968	
28/02/2024 11:00	Alicante	3,11168	40,54116	
29/02/2024 11:00	Alicante	2,992	43,50324	
01/03/2024 11:00	Alicante	3,17152	2,6430448	44
02/03/2024 11:00	Alicante	2,96208	5,575504	
03/03/2024 11:00	Alicante	3,08176	8,6264464	
04/03/2024 11:00	Alicante	2,992	11,5885264	
05/03/2024 11:00	Alicante	3,08176	14,6394688	
06/03/2024 11:00	Alicante	3,11168	17,720032	
07/03/2024 11:00	Alicante	2,96208	20,6524912	
08/03/2024 11:00	Alicante	2,96208	23,5849504	
09/03/2024 11:00	Alicante	2,96208	26,5174096	
10/03/2024 11:00	Alicante	2,8424	29,3313856	
11/03/2024 11:00	Alicante	3,02192	32,3230864	
12/03/2024 11:00	Alicante	2,93216	35,2259248	
13/03/2024 11:00	Alicante	3,17152	38,3657296	
14/03/2024 11:00	Alicante	3,02192	41,3574304	
15/03/2024 11:00	Alicante	3,1416	44,4676144	
16/03/2024 11:00	Alicante	3,1416	3,5777984	44
17/03/2024 11:00	Alicante	2,90224	6,451016	
18/03/2024 11:00	Alicante	2,81248	9,2353712	
19/03/2024 11:00	Alicante	3,11168	12,3159344	
20/03/2024 11:00	Alicante	2,90224	15,189152	
21/03/2024 11:00	Alicante	2,8424	18,003128	
22/03/2024 11:00	Alicante	2,81248	20,7874832	
23/03/2024 11:00	Alicante	2,90224	23,6607008	
24/03/2024 11:00	Alicante	2,96208	26,59316	
25/03/2024 11:00	Alicante	2,8424	29,407136	
26/03/2024 11:00	Alicante	2,93216	32,3099744	
27/03/2024 11:00	Alicante	3,02192	35,3016752	
28/03/2024 11:00	Alicante	2,81248	38,0860304	
29/03/2024 11:00	Alicante	2,8424	40,9000064	
30/03/2024 11:00	Alicante	2,87232	43,7436032	
31/03/2024 11:00	Alicante	3,1416	2,8537872	44
01/04/2024 11:00	Alicante	3,02192	5,845488	
02/04/2024 11:00	Alicante	3,1416	8,955672	
03/04/2024 11:00	Alicante	2,90224	11,8288896	
04/04/2024 11:00	Alicante	2,81248	14,6132448	
05/04/2024 11:00	Alicante	3,1416	17,7234288	
06/04/2024 11:00	Alicante	2,90224	20,5966464	
07/04/2024 11:00	Alicante	2,992	23,5587264	
08/04/2024 11:00	Alicante	2,81248	26,3430816	
09/04/2024 11:00	Alicante	2,81248	29,1274368	
10/04/2024 11:00	Alicante	3,02192	32,1191376	
11/04/2024 11:00	Alicante	2,96208	35,0515968	
12/04/2024 11:00	Alicante	2,96208	37,984056	
13/04/2024 11:00	Alicante	3,11168	41,0646192	
14/04/2024 11:00	Alicante	2,90224	43,9378368	
15/04/2024 11:00	Alicante	2,93216	2,8406752	44
16/04/2024 11:00	Alicante	2,93216	5,7435136	
17/04/2024 11:00	Alicante	3,08176	8,794456	
18/04/2024 11:00	Alicante	2,8424	11,608432	
19/04/2024 11:00	Alicante	2,96208	14,5408912	
20/04/2024 11:00	Alicante	2,87232	17,384488	
21/04/2024 11:00	Alicante	2,87232	20,2280848	
22/04/2024 11:00	Alicante	2,93216	23,1309232	
23/04/2024 11:00	Alicante	3,17152	26,270728	
24/04/2024 11:00	Alicante	2,90224	29,1439456	
25/04/2024 11:00	Alicante	2,8424	31,9579216	
26/04/2024 11:00	Alicante	2,87232	34,8015184	
27/04/2024 11:00	Alicante	3,05184	37,82284	
28/04/2024 11:00	Alicante	3,02192	40,8145408	
29/04/2024 11:00	Alicante	3,11168	43,895104	
30/04/2024 11:00	Alicante	3,08176	2,9460464	44
01/05/2024 11:00	Alicante	3,02192	5,9377472	
02/05/2024 11:00	Alicante	2,992	8,8998272	
03/05/2024 11:00	Alicante	2,96208	11,8322864	
04/05/2024 11:00	Alicante	2,96208	14,7647456	
05/05/2024 11:00	Alicante	2,90224	17,6379632	
06/05/2024 11:00	Alicante	2,8424	20,4519392	
07/05/2024 11:00	Alicante	2,81248	23,2362944	
08/05/2024 11:00	Alicante	2,90224	26,109512	
09/05/2024 11:00	Alicante	3,02192	29,1012128	
10/05/2024 11:00	Alicante	2,8424	31,9151888	
11/05/2024 11:00	Alicante	2,992	34,8772688	
12/05/2024 11:00	Alicante	2,8424	37,6912448	
13/05/2024 11:00	Alicante	3,1416	40,8014288	
14/05/2024 11:00	Alicante	2,93216	43,7042672	
15/05/2024 11:00	Alicante	2,81248	2,4886224	44
16/05/2024 11:00	Alicante	3,11168	5,5691856	
17/05/2024 11:00	Alicante	3,05184	8,5905072	
18/05/2024 11:00	Alicante	3,05184	11,6118288	
19/05/2024 11:00	Alicante	3,11168	14,692392	
20/05/2024 11:00	Alicante	2,96208	17,6248512	
21/05/2024 11:00	Alicante	3,08176	20,6757936	
22/05/2024 11:00	Alicante	3,11168	23,7563568	
23/05/2024 11:00	Alicante	3,02192	26,7480576	
24/05/2024 11:00	Alicante	3,1416	29,8582416	
25/05/2024 11:00	Alicante	3,17152	32,9980464	
26/05/2024 11:00	Alicante	3,08176	36,0489888	
27/05/2024 11:00	Alicante	2,93216	38,9518272	
28/05/2024 11:00	Alicante	3,02192	41,943528	
29/05/2024 11:00	Alicante	0	41,943528	
30/05/2024 11:00	Alicante	2,87232	0,7871248	44
31/05/2024 11:00	Alicante	2,992	3,7492048	
01/06/2024 11:00	Alicante	2,81248	6,53356	
02/06/2024 11:00	Alicante	2,87232	9,3771568	
03/06/2024 11:00	Alicante	3,05184	12,3984784	
04/06/2024 11:00	Alicante	2,8424	15,2124544	
05/06/2024 11:00	Alicante	3,02192	18,2041552	
06/06/2024 11:00	Alicante	3,1416	21,3143392	
07/06/2024 11:00	Alicante	2,96208	24,2467984	
08/06/2024 11:00	Alicante	3,11168	27,3273616	
09/06/2024 11:00	Alicante	2,87232	30,1709584	
10/06/2024 11:00	Alicante	3,05184	33,19228	
11/06/2024 11:00	Alicante	3,17152	36,3320848	
12/06/2024 11:00	Alicante	3,13216	39,4329232	
13/06/2024 11:00	Alicante	1,92148	41,3351884	
14/06/2024 11:00	Alicante	2,87232	0,1787852	44
15/06/2024 11:00	Alicante	3,1416	3,2889692	
16/06/2024 11:00	Alicante	3,17152	6,428774	
17/06/2024 11:00	Alicante	3,11168	9,5093372	
18/06/2024 11:00	Alicante	3,17152	12,649142	
19/06/2024 11:00	Alicante	2,8424	15,463118	
20/06/2024 11:00	Alicante	2,93216	18,3659564	
21/06/2024 11:00	Alicante	3,05184	21,387278	
22/06/2024 11:00	Alicante	3,02192	24,3789788	
23/06/2024 11:00	Alicante	3,05184	27,4003004	
24/06/2024 11:00	Alicante	2,90224	30,273518	
25/06/2024 11:00	Alicante	2,992	33,235598	
26/06/2024 11:00	Alicante	3,05184	36,2569196	
27/06/2024 11:00	Alicante	2,992	39,2189996	
28/06/2024 11:00	Alicante	2,93216	42,121838	
29/06/2024 11:00	Alicante	3,11168	1,2024012	44
30/06/2024 11:00	Alicante	2,93216	4,1052396	
01/07/2024 11:00	Alicante	2,96208	7,0376988	
02/07/2024 11:00	Alicante	2,8424	9,8516748	
03/07/2024 11:00	Alicante	2,81248	12,63603	
04/07/2024 11:00	Alicante	3,05184	15,6573516	
05/07/2024 11:00	Alicante	2,90224	18,5305692	
06/07/2024 11:00	Alicante	3,08176	21,5815116	
07/07/2024 11:00	Alicante	2,90224	24,4547292	
08/07/2024 11:00	Alicante	3,02192	27,44643	
09/07/2024 11:00	Alicante	2,96208	30,3788892	
10/07/2024 11:00	Alicante	3,08176	33,4298316	
11/07/2024 11:00	Alicante	2,93216	36,33267	
12/07/2024 11:00	Alicante	3,1416	39,442854	
13/07/2024 11:00	Alicante	2,87232	42,2864508	
14/07/2024 11:00	Alicante	3,11168	1,367014	44
15/07/2024 11:00	Alicante	3,08176	4,4179564	
16/07/2024 11:00	Alicante	3,05184	7,439278	
17/07/2024 11:00	Alicante	3,11168	10,5198412	
18/07/2024 11:00	Alicante	2,8424	13,3338172	
19/07/2024 11:00	Alicante	3,05184	16,3551388	
20/07/2024 11:00	Alicante	3,11168	19,435702	
21/07/2024 11:00	Alicante	2,81248	22,2200572	
22/07/2024 11:00	Alicante	2,87232	25,063654	
23/07/2024 11:00	Alicante	2,93216	27,9664924	
24/07/2024 11:00	Alicante	2,87232	30,8100892	
25/07/2024 11:00	Alicante	2,992	33,7721692	
26/07/2024 11:00	Alicante	3,17152	36,911974	
27/07/2024 11:00	Alicante	3,11168	39,9925372	
28/07/2024 11:00	Alicante	2,8424	42,8065132	
29/07/2024 11:00	Alicante	2,90224	1,6797308	44
30/07/2024 11:00	Alicante	2,8424	4,4937068	
31/07/2024 11:00	Alicante	2,96208	7,426166	
01/08/2024 11:00	Alicante	3,08176	10,4771084	
02/08/2024 11:00	Alicante	2,93216	13,3799468	
03/08/2024 11:00	Alicante	2,90224	16,2531644	
04/08/2024 11:00	Alicante	2,8424	19,0671404	
05/08/2024 11:00	Alicante	3,17152	22,2069452	
06/08/2024 11:00	Alicante	3,11168	25,2875084	
07/08/2024 11:00	Alicante	2,8424	28,1014844	
08/08/2024 11:00	Alicante	2,8424	30,9154604	
09/08/2024 11:00	Alicante	3,08176	33,9664028	
10/08/2024 11:00	Alicante	2,96208	36,898862	
11/08/2024 11:00	Alicante	2,8424	39,712838	
12/08/2024 11:00	Alicante	3,17152	42,8526428	
13/08/2024 11:00	Alicante	3,08176	1,9035852	44
14/08/2024 11:00	Alicante	2,992	4,8656652	
15/08/2024 11:00	Alicante	2,93216	7,7685036	
16/08/2024 11:00	Alicante	2,93216	10,671342	
17/08/2024 11:00	Alicante	3,05184	13,6926636	
18/08/2024 11:00	Alicante	2,90224	16,5658812	
19/08/2024 11:00	Alicante	3,08176	19,6168236	
20/08/2024 11:00	Alicante	2,90224	22,4900412	
21/08/2024 11:00	Alicante	2,992	25,4521212	
22/08/2024 11:00	Alicante	3,08176	28,5030636	
23/08/2024 11:00	Alicante	2,90224	31,3762812	
24/08/2024 11:00	Alicante	2,81248	34,1606364	
25/08/2024 11:00	Alicante	2,8424	36,9746124	
26/08/2024 11:00	Alicante	3,11168	40,0551756	
27/08/2024 11:00	Alicante	3,17152	43,1949804	
28/08/2024 11:00	Alicante	2,90224	2,068198	44
