Date	truck	Hospital City	Hostipal Name	refill in (tons)	delivery cost	product tot price	total bill	over delivery
23/08/2025 12:00	Alicantino	Alicante	General de Alicante	9,281507033	5640,753516	22971,72991	28612,48342	OK
23/08/2025 12:40	Alicantino	Alicante	San Juan	7,661461849	4830,730925	20877,48354	25708,21446	OK
23/08/2025 13:20	Alicantino	Alicante	Perpetuo Socorro	8,284437288	5142,218644	20503,98229	25646,20093	OK
23/08/2025 14:00	Alicantino	Alicante	Vinalopó	8,525912013	5262,956006	19183,30203	24446,25804	OK
23/08/2025 14:40	Alicantino	Alicante	IMED	8,830188229	5415,094114	21854,71587	27269,80998	OK
23/08/2025 15:00	Gijonés	Gijon	Covadonga	7,655318361	4827,65918	19903,82774	24731,48692	OK
23/08/2025 15:40	Gijonés	Gijon	Gijón Salud	9,99	5995	24725,25	30720,25	OK
23/08/2025 16:30	Gijonés	Gijon	Cabueñes	9,134035176	5567,017588	20779,93003	26346,94761	OK
23/08/2025 17:00	Gijonés	Gijon	Jovellanos	9,99	5995	24725,25	30720,25	OK
23/08/2025 17:40	Gijonés	Gijon	Begona	7,99	4995	18377	23372	OK
07/09/2025 12:00	Chulapo	Madrid	Doce de Octubre	8,215400311	5107,700155	20333,11577	25440,81592	OK
07/09/2025 12:40	Chulapo	Madrid	Gregorio Marañón	9,658581774	5829,290887	23904,98989	29734,28078	OK
07/09/2025 13:30	Chulapo	Madrid	Infanta Sofía	7,6486525	4824,32625	18930,41494	23754,74119	OK
07/09/2025 14:00	Chulapo	Madrid	San Carlos	8,90902379	5454,511895	21827,10829	27281,62018	OK
07/09/2025 14:40	Chulapo	Madrid	La Paz	8,826994264	5413,497132	21846,8108	27260,30794	OK
07/09/2025 11:00	Nen	Barcelona	Bellvitge	9,846674332	5923,337166	22401,1841	28324,52127	OK
07/09/2025 11:40	Nen	Barcelona	Clínic	7,50144654	4750,72327	19503,761	24254,48427	OK
07/09/2025 12:20	Nen	Barcelona	Del Mar	8,414736101	5207,368051	20826,47185	26033,8399	OK
07/09/2025 13:00	Nen	Barcelona	Vall d'Hebron	9,133711485	5566,855743	23519,30707	29086,16282	OK
07/09/2025 13:40	Nen	Barcelona	Sant Joan de Déu	9,28618745	5643,093725	23911,93268	29555,02641	OK
07/09/2025 15:00	Manyo	Zaragoza	Quirón	6,799784768	4399,892384	16829,4673	21229,35968	OK
07/09/2025 15:40	Manyo	Zaragoza	Nuestra Señora	7,803982352	4901,991176	19314,85632	24216,8475	OK
07/09/2025 16:30	Manyo	Zaragoza	Royo Villanova	7,941875806	4970,937903	17869,22056	22840,15847	OK
07/09/2025 17:00	Manyo	Zaragoza	Miguel Servet	7,659556948	4829,778474	18957,40345	23787,18192	OK
07/09/2025 17:40	Manyo	Zaragoza	Ernest Lluch	8,144245439	5072,122719	20157,00746	25229,13018	OK
07/09/2025 12:00	Alicantino	Alicante	General de Alicante	9,374322103	5687,161052	23201,44721	28888,60826	OK
07/09/2025 12:40	Alicantino	Alicante	San Juan	7,814691086	4907,345543	21295,03321	26202,37875	OK
07/09/2025 13:20	Alicantino	Alicante	Perpetuo Socorro	8,284437288	5142,218644	20503,98229	25646,20093	OK
07/09/2025 14:00	Alicantino	Alicante	Vinalopó	8,355393773	5177,696886	18799,63599	23977,33287	OK
07/09/2025 14:40	Alicantino	Alicante	IMED	8,830188229	5415,094114	21854,71587	27269,80998	OK
07/09/2025 15:00	Gijonés	Gijon	Covadonga	7,808424728	4904,212364	20301,90429	25206,11666	OK
07/09/2025 15:40	Gijonés	Gijon	Gijón Salud	9,99	5995	24725,25	30720,25	OK
07/09/2025 16:30	Gijonés	Gijon	Cabueñes	9,31671588	5658,35794	21195,52863	26853,88657	OK
07/09/2025 17:00	Gijonés	Gijon	Jovellanos	9,99	5995	24725,25	30720,25	OK
07/09/2025 17:40	Gijonés	Gijon	Begona	7,99	4995	18377	23372	OK
22/09/2025 12:00	Chulapo	Madrid	Doce de Octubre	8,051092305	5025,546152	19926,45345	24951,99961	OK
22/09/2025 12:40	Chulapo	Madrid	Gregorio Marañón	9,465410139	5732,705069	23426,89009	29159,59516	OK
22/09/2025 13:30	Chulapo	Madrid	Infanta Sofía	7,49567945	4747,839725	18551,80664	23299,64636	OK
22/09/2025 14:00	Chulapo	Madrid	San Carlos	8,730843314	5365,421657	21390,56612	26755,98778	OK
22/09/2025 14:40	Chulapo	Madrid	La Paz	8,826994264	5413,497132	21846,8108	27260,30794	OK
22/09/2025 11:00	Nen	Barcelona	Bellvitge	9,649740845	5824,870423	21953,16042	27778,03085	OK
22/09/2025 11:40	Nen	Barcelona	Clínic	7,426432074	4713,216037	19308,72339	24021,93943	OK
22/09/2025 12:20	Nen	Barcelona	Del Mar	8,414736101	5207,368051	20826,47185	26033,8399	OK
22/09/2025 13:00	Nen	Barcelona	Vall d'Hebron	9,04237437	5521,187185	23284,114	28805,30119	OK
22/09/2025 13:40	Nen	Barcelona	Sant Joan de Déu	9,100463701	5550,23185	23433,69403	28983,92588	OK
22/09/2025 15:00	Manyo	Zaragoza	Quirón	6,73178692	4365,89346	16661,17263	21027,06609	OK
22/09/2025 15:40	Manyo	Zaragoza	Nuestra Señora	7,960061999	4980,031	19701,15345	24681,18445	OK
22/09/2025 16:30	Manyo	Zaragoza	Royo Villanova	8,100713323	5050,356661	18226,60498	23276,96164	OK
22/09/2025 17:00	Manyo	Zaragoza	Miguel Servet	7,582961378	4791,480689	18767,82941	23559,3101	OK
22/09/2025 17:40	Manyo	Zaragoza	Ernest Lluch	8,307130348	5153,565174	20560,14761	25713,71278	OK
22/09/2025 12:00	Alicantino	Alicante	General de Alicante	9,374322103	5687,161052	23201,44721	28888,60826	OK
22/09/2025 12:40	Alicantino	Alicante	San Juan	7,970984908	4985,492454	21720,93387	26706,42633	OK
22/09/2025 13:20	Alicantino	Alicante	Perpetuo Socorro	8,367281661	5183,640831	20709,02211	25892,66294	OK
22/09/2025 14:00	Alicantino	Alicante	Vinalopó	8,355393773	5177,696886	18799,63599	23977,33287	OK
22/09/2025 14:40	Alicantino	Alicante	IMED	8,653584464	5326,792232	21417,62155	26744,41378	OK
22/09/2025 15:00	Gijonés	Gijon	Covadonga	7,886508975	4943,254488	20504,92334	25448,17782	OK
22/09/2025 15:40	Gijonés	Gijon	Gijón Salud	9,99	5995	24725,25	30720,25	OK
22/09/2025 16:30	Gijonés	Gijon	Cabueñes	9,130381562	5565,190781	20771,61805	26336,80884	OK
22/09/2025 17:00	Gijonés	Gijon	Jovellanos	9,99	5995	24725,25	30720,25	OK
22/09/2025 17:40	Gijonés	Gijon	Begona	7,99	4995	18377	23372	OK
07/10/2025 12:00	Chulapo	Madrid	Doce de Octubre	7,970581382	4985,290691	19727,18892	24712,47961	OK
07/10/2025 12:40	Chulapo	Madrid	Gregorio Marañón	9,370756038	5685,378019	23192,62119	28877,99921	OK
07/10/2025 13:30	Chulapo	Madrid	Infanta Sofía	7,570636244	4785,318122	18737,3247	23522,64283	OK
07/10/2025 14:00	Chulapo	Madrid	San Carlos	8,556226448	5278,113224	20962,7548	26240,86802	OK
07/10/2025 14:40	Chulapo	Madrid	La Paz	8,650454379	5325,22719	21409,87459	26735,10178	OK
07/10/2025 11:00	Nen	Barcelona	Bellvitge	9,746238254	5873,119127	22172,69203	28045,81115	OK
07/10/2025 11:40	Nen	Barcelona	Clínic	7,277903433	4638,951717	18922,54893	23561,50064	OK
07/10/2025 12:20	Nen	Barcelona	Del Mar	8,583030823	5291,515412	21243,00129	26534,5167	OK
07/10/2025 13:00	Nen	Barcelona	Vall d'Hebron	9,04237437	5521,187185	23284,114	28805,30119	OK
07/10/2025 13:40	Nen	Barcelona	Sant Joan de Déu	8,918454427	5459,227213	22965,02015	28424,24736	OK
07/10/2025 15:00	Manyo	Zaragoza	Quirón	6,79910479	4399,552395	16827,78435	21227,33675	OK
07/10/2025 15:40	Manyo	Zaragoza	Nuestra Señora	8,119263239	5059,63162	20095,17652	25154,80814	OK
07/10/2025 16:30	Manyo	Zaragoza	Royo Villanova	8,100713323	5050,356661	18226,60498	23276,96164	OK
07/10/2025 17:00	Manyo	Zaragoza	Miguel Servet	7,658790992	4829,395496	18955,50771	23784,9032	OK
07/10/2025 17:40	Manyo	Zaragoza	Ernest Lluch	8,307130348	5153,565174	20560,14761	25713,71278	OK
07/10/2025 12:00	Alicantino	Alicante	General de Alicante	9,374322103	5687,161052	23201,44721	28888,60826	OK
07/10/2025 12:40	Alicantino	Alicante	San Juan	7,9	4950	21527,5	26477,5	OK
07/10/2025 13:20	Alicantino	Alicante	Perpetuo Socorro	8,534627294	5267,313647	21123,20255	26390,5162	OK
07/10/2025 14:00	Alicantino	Alicante	Vinalopó	8,188285897	5094,142949	18423,64327	23517,78622	OK
07/10/2025 14:40	Alicantino	Alicante	IMED	8,56704862	5283,52431	21203,44533	26486,96964	OK
07/10/2025 15:00	Gijonés	Gijon	Covadonga	7,807643886	4903,821943	20299,8741	25203,69605	OK
07/10/2025 15:40	Gijonés	Gijon	Gijón Salud	9,99	5995	24725,25	30720,25	OK
07/10/2025 16:30	Gijonés	Gijon	Cabueñes	9,039077747	5519,538873	20563,90187	26083,44075	OK
07/10/2025 17:00	Gijonés	Gijon	Jovellanos	9,99	5995	24725,25	30720,25	OK
07/10/2025 17:40	Gijonés	Gijon	Begona	7,99	4995	18377	23372	OK
22/10/2025 12:00	Chulapo	Madrid	Doce de Octubre	7,890875568	4945,437784	19529,91703	24475,35481	OK
22/10/2025 12:40	Chulapo	Madrid	Gregorio Marañón	9,277048477	5638,524239	22960,69498	28599,21922	OK
22/10/2025 13:30	Chulapo	Madrid	Infanta Sofía	7,722048969	4861,024485	19112,0712	23973,09568	OK
22/10/2025 14:00	Chulapo	Madrid	San Carlos	8,641788712	5320,894356	21172,38234	26493,2767	OK
22/10/2025 14:40	Chulapo	Madrid	La Paz	8,823463467	5411,731733	21838,07208	27249,80381	OK
22/10/2025 11:00	Nen	Barcelona	Bellvitge	9,843700636	5921,850318	22394,41895	28316,26927	OK
22/10/2025 11:40	Nen	Barcelona	Clínic	7,277903433	4638,951717	18922,54893	23561,50064	OK
22/10/2025 12:20	Nen	Barcelona	Del Mar	8,583030823	5291,515412	21243,00129	26534,5167	OK
22/10/2025 13:00	Nen	Barcelona	Vall d'Hebron	8,861526883	5430,763441	22818,43172	28249,19516	OK
22/10/2025 13:40	Nen	Barcelona	Sant Joan de Déu	9,096823515	5548,411758	23424,32055	28972,73231	OK
22/10/2025 15:00	Manyo	Zaragoza	Quirón	6,935086885	4467,543443	17164,34004	21631,88348	OK
22/10/2025 15:40	Manyo	Zaragoza	Nuestra Señora	8,119263239	5059,63162	20095,17652	25154,80814	OK
22/10/2025 16:30	Manyo	Zaragoza	Royo Villanova	8,100713323	5050,356661	18226,60498	23276,96164	OK
22/10/2025 17:00	Manyo	Zaragoza	Miguel Servet	7,811966812	4905,983406	19334,61786	24240,60127	OK
22/10/2025 17:40	Manyo	Zaragoza	Ernest Lluch	8,390201651	5195,100826	20765,74909	25960,84991	OK
22/10/2025 12:00	Alicantino	Alicante	General de Alicante	9,280578882	5640,289441	22969,43273	28609,72217	OK
22/10/2025 12:40	Alicantino	Alicante	San Juan	7,9	4950	21527,5	26477,5	OK
22/10/2025 13:20	Alicantino	Alicante	Perpetuo Socorro	8,363934748	5181,967374	20700,7385	25882,70588	OK
22/10/2025 14:00	Alicantino	Alicante	Vinalopó	8,352051615	5176,025808	18792,11613	23968,14194	OK
22/10/2025 14:40	Alicantino	Alicante	IMED	8,738389592	5369,194796	21627,51424	26996,70904	OK
22/10/2025 15:00	Gijonés	Gijon	Covadonga	7,651491008	4825,745504	19893,87662	24719,62212	OK
22/10/2025 15:40	Gijonés	Gijon	Gijón Salud	9,99	5995	24725,25	30720,25	OK
22/10/2025 16:30	Gijonés	Gijon	Cabueñes	9,039077747	5519,538873	20563,90187	26083,44075	OK
22/10/2025 17:00	Gijonés	Gijon	Jovellanos	9,99	5995	24725,25	30720,25	OK
22/10/2025 17:40	Gijonés	Gijon	Begona	7,99	4995	18377	23372	OK
06/11/2025 12:00	Chulapo	Madrid	Doce de Octubre	7,969784323	4984,892162	19725,2162	24710,10836	OK
06/11/2025 12:40	Chulapo	Madrid	Gregorio Marañón	9,462589447	5731,294723	23419,90888	29151,2036	OK
06/11/2025 13:30	Chulapo	Madrid	Infanta Sofía	7,56760799	4783,803995	18729,82977	23513,63377	OK
06/11/2025 14:00	Chulapo	Madrid	San Carlos	8,814624486	5407,312243	21595,82999	27003,14224	OK
06/11/2025 14:40	Chulapo	Madrid	La Paz	8,646994197	5323,497099	21401,31064	26724,80774	OK
06/11/2025 11:00	Nen	Barcelona	Bellvitge	9,942137642	5971,068821	22618,36314	28589,43196	OK
06/11/2025 11:40	Nen	Barcelona	Clínic	7,423461502	4711,730751	19300,9999	24012,73066	OK
06/11/2025 12:20	Nen	Barcelona	Del Mar	8,668861132	5334,430566	21455,4313	26789,86187	OK
06/11/2025 13:00	Nen	Barcelona	Vall d'Hebron	8,772911614	5386,455807	22590,24741	27976,70321	OK
06/11/2025 13:40	Nen	Barcelona	Sant Joan de Déu	9,096823515	5548,411758	23424,32055	28972,73231	OK
06/11/2025 15:00	Manyo	Zaragoza	Quirón	7,073788623	4536,894311	17507,62684	22044,52115	OK
06/11/2025 15:40	Manyo	Zaragoza	Nuestra Señora	8,119263239	5059,63162	20095,17652	25154,80814	OK
06/11/2025 16:30	Manyo	Zaragoza	Royo Villanova	8,100713323	5050,356661	18226,60498	23276,96164	OK
06/11/2025 17:00	Manyo	Zaragoza	Miguel Servet	7,655727476	4827,863738	18947,9255	23775,78924	OK
06/11/2025 17:40	Manyo	Zaragoza	Ernest Lluch	8,390201651	5195,100826	20765,74909	25960,84991	OK
06/11/2025 12:00	Alicantino	Alicante	General de Alicante	9,187773093	5593,886547	22739,73841	28333,62495	OK
06/11/2025 12:40	Alicantino	Alicante	San Juan	7,888118549	4944,059275	21495,12305	26439,18232	OK
06/11/2025 13:20	Alicantino	Alicante	Perpetuo Socorro	8,447574096	5223,787048	20907,74589	26131,53294	OK
06/11/2025 14:00	Alicantino	Alicante	Vinalopó	8,352051615	5176,025808	18792,11613	23968,14194	OK
06/11/2025 14:40	Alicantino	Alicante	IMED	8,651005696	5325,502848	21411,2391	26736,74195	OK
06/11/2025 15:00	Gijonés	Gijon	Covadonga	7,804520828	4902,260414	20291,75415	25194,01457	OK
06/11/2025 15:40	Gijonés	Gijon	Gijón Salud	9,99	5995	24725,25	30720,25	OK
06/11/2025 16:30	Gijonés	Gijon	Cabueñes	9,219859302	5609,929651	20975,17991	26585,10956	OK
06/11/2025 17:00	Gijonés	Gijon	Jovellanos	9,99	5995	24725,25	30720,25	OK
06/11/2025 17:40	Gijonés	Gijon	Begona	7,99	4995	18377	23372	OK
21/11/2025 12:00	Chulapo	Madrid	Doce de Octubre	8,049482167	5024,741083	19922,46836	24947,20945	OK
21/11/2025 12:40	Chulapo	Madrid	Gregorio Marañón	9,367963552	5683,981776	23185,70979	28869,69157	OK
21/11/2025 13:30	Chulapo	Madrid	Infanta Sofía	7,64328407	4821,642035	18917,12807	23738,77011	OK
21/11/2025 14:00	Chulapo	Madrid	San Carlos	8,902770731	5451,385366	21811,78829	27263,17366	OK
21/11/2025 14:40	Chulapo	Madrid	La Paz	8,819934081	5409,967041	21829,33685	27239,30389	OK
21/11/2025 11:00	Nen	Barcelona	Bellvitge	9,942137642	5971,068821	22618,36314	28589,43196	OK
21/11/2025 11:40	Nen	Barcelona	Clínic	7,274992272	4637,496136	18914,97991	23552,47604	OK
21/11/2025 12:20	Nen	Barcelona	Del Mar	8,58217252	5291,08626	21240,87699	26531,96325	OK
21/11/2025 13:00	Nen	Barcelona	Vall d'Hebron	8,772911614	5386,455807	22590,24741	27976,70321	OK
21/11/2025 13:40	Nen	Barcelona	Sant Joan de Déu	9,278759985	5639,379993	23892,80696	29532,18696	OK
21/11/2025 15:00	Manyo	Zaragoza	Quirón	6,932312851	4466,156425	17157,47431	21623,63073	OK
21/11/2025 15:40	Manyo	Zaragoza	Nuestra Señora	8,119263239	5059,63162	20095,17652	25154,80814	OK
21/11/2025 16:30	Manyo	Zaragoza	Royo Villanova	8,100713323	5050,356661	18226,60498	23276,96164	OK
21/11/2025 17:00	Manyo	Zaragoza	Miguel Servet	7,732284751	4866,142375	19137,40476	24003,54713	OK
21/11/2025 17:40	Manyo	Zaragoza	Ernest Lluch	8,390201651	5195,100826	20765,74909	25960,84991	OK
21/11/2025 12:00	Alicantino	Alicante	General de Alicante	9,095895362	5547,947681	22512,34102	28060,2887	OK
21/11/2025 12:40	Alicantino	Alicante	San Juan	7,730356178	4865,178089	21065,22059	25930,39867	OK
21/11/2025 13:20	Alicantino	Alicante	Perpetuo Socorro	8,447574096	5223,787048	20907,74589	26131,53294	OK
21/11/2025 14:00	Alicantino	Alicante	Vinalopó	8,268531099	5134,265549	18604,19497	23738,46052	OK
21/11/2025 14:40	Alicantino	Alicante	IMED	8,82402581	5412,012905	21839,46388	27251,47678	OK
21/11/2025 15:00	Gijonés	Gijon	Covadonga	7,882566036	4941,283018	20494,67169	25435,95471	OK
21/11/2025 15:40	Gijonés	Gijon	Gijón Salud	9,99	5995	24725,25	30720,25	OK
21/11/2025 16:30	Gijonés	Gijon	Cabueñes	9,127660709	5563,830354	20765,42811	26329,25847	OK
21/11/2025 17:00	Gijonés	Gijon	Jovellanos	9,99	5995	24725,25	30720,25	OK
21/11/2025 17:40	Gijonés	Gijon	Begona	7,99	4995	18377	23372	OK
06/12/2025 12:00	Chulapo	Madrid	Doce de Octubre	8,129976988	5064,988494	20121,69305	25186,68154	OK
06/12/2025 12:40	Chulapo	Madrid	Gregorio Marañón	9,555322823	5777,661412	23649,42399	29427,0854	OK
06/12/2025 13:30	Chulapo	Madrid	Infanta Sofía	7,490418388	4745,209194	18538,78551	23283,9947	OK
06/12/2025 14:00	Chulapo	Madrid	San Carlos	8,724715317	5362,357658	21375,55253	26737,91018	OK
06/12/2025 14:40	Chulapo	Madrid	La Paz	8,73173474	5365,86737	21611,04348	26976,91085	OK
06/12/2025 11:00	Nen	Barcelona	Bellvitge	10,1409804	6070,490198	23070,7304	29141,2206	OK
06/12/2025 11:40	Nen	Barcelona	Clínic	7,274992272	4637,496136	18914,97991	23552,47604	OK
06/12/2025 12:20	Nen	Barcelona	Del Mar	8,753815971	5376,907985	21665,69453	27042,60251	OK
06/12/2025 13:00	Nen	Barcelona	Vall d'Hebron	8,685182498	5342,591249	22364,34493	27706,93618	OK
06/12/2025 13:40	Nen	Barcelona	Sant Joan de Déu	9,093184786	5546,592393	23414,95082	28961,54322	OK
06/12/2025 15:00	Manyo	Zaragoza	Quirón	7,001635979	4500,81799	17329,04905	21829,86704	OK
06/12/2025 15:40	Manyo	Zaragoza	Nuestra Señora	8,281648504	5140,824252	20497,08005	25637,9043	OK
06/12/2025 16:30	Manyo	Zaragoza	Royo Villanova	8,262727589	5131,363794	18591,13708	23722,50087	OK
06/12/2025 17:00	Manyo	Zaragoza	Miguel Servet	7,577639056	4788,819528	18754,65666	23543,47619	OK
06/12/2025 17:40	Manyo	Zaragoza	Ernest Lluch	8,306299635	5153,149817	20558,0916	25711,24141	OK
06/12/2025 12:00	Alicantino	Alicante	General de Alicante	9,27781327	5638,906635	22962,58784	28601,49448	OK
06/12/2025 12:40	Alicantino	Alicante	San Juan	7,80765974	4903,82987	21275,87279	26179,70266	OK
06/12/2025 13:20	Alicantino	Alicante	Perpetuo Socorro	8,532049837	5266,024918	21116,82335	26382,84826	OK
06/12/2025 14:00	Alicantino	Alicante	Vinalopó	8,268531099	5134,265549	18604,19497	23738,46052	OK
06/12/2025 14:40	Alicantino	Alicante	IMED	8,912266068	5456,133034	22057,85852	27513,99155	OK
06/12/2025 15:00	Gijonés	Gijon	Covadonga	7,9	4950	20540	25490	OK
06/12/2025 15:40	Gijonés	Gijon	Gijón Salud	9,99	5995	24725,25	30720,25	OK
06/12/2025 16:30	Gijonés	Gijon	Cabueñes	9,310213923	5655,106961	21180,73667	26835,84364	OK
06/12/2025 17:00	Gijonés	Gijon	Jovellanos	9,99	5995	24725,25	30720,25	OK
06/12/2025 17:40	Gijonés	Gijon	Begona	7,99	4995	18377	23372	OK
21/12/2025 12:00	Chulapo	Madrid	Doce de Octubre	8,292576528	5146,288264	20524,12691	25670,41517	OK
21/12/2025 12:40	Chulapo	Madrid	Gregorio Marañón	9,364216367	5682,108183	23176,43551	28858,54369	OK
21/12/2025 13:30	Chulapo	Madrid	Infanta Sofía	7,490418388	4745,209194	18538,78551	23283,9947	OK
21/12/2025 14:00	Chulapo	Madrid	San Carlos	8,81196247	5405,981235	21589,30805	26995,28929	OK
21/12/2025 14:40	Chulapo	Madrid	La Paz	8,557100046	5278,550023	21178,82261	26457,37264	OK
21/12/2025 11:00	Nen	Barcelona	Bellvitge	10,1409804	6070,490198	23070,7304	29141,2206	OK
21/12/2025 11:40	Nen	Barcelona	Clínic	7,347742194	4673,871097	19104,12971	23778,0008	OK
21/12/2025 12:20	Nen	Barcelona	Del Mar	8,578739651	5289,369826	21232,38064	26521,75046	OK
21/12/2025 13:00	Nen	Barcelona	Vall d'Hebron	8,685182498	5342,591249	22364,34493	27706,93618	OK
21/12/2025 13:40	Nen	Barcelona	Sant Joan de Déu	9,002252938	5501,126469	23180,80131	28681,92778	OK
21/12/2025 15:00	Manyo	Zaragoza	Quirón	7,071652339	4535,826169	17502,33954	22038,16571	OK
21/12/2025 15:40	Manyo	Zaragoza	Nuestra Señora	8,364464989	5182,232495	20702,05085	25884,28334	OK
21/12/2025 16:30	Manyo	Zaragoza	Royo Villanova	8,262727589	5131,363794	18591,13708	23722,50087	OK
21/12/2025 17:00	Manyo	Zaragoza	Miguel Servet	7,501862665	4750,931333	18567,1101	23318,04143	OK
21/12/2025 17:40	Manyo	Zaragoza	Ernest Lluch	8,140173642	5070,086821	20146,92976	25217,01658	OK
21/12/2025 12:00	Alicantino	Alicante	General de Alicante	9,27781327	5638,906635	22962,58784	28601,49448	OK
21/12/2025 12:40	Alicantino	Alicante	San Juan	7,80765974	4903,82987	21275,87279	26179,70266	OK
21/12/2025 13:20	Alicantino	Alicante	Perpetuo Socorro	8,446729339	5223,364669	20905,65511	26129,01978	OK
21/12/2025 14:00	Alicantino	Alicante	Vinalopó	8,35121641	5175,608205	18790,23692	23965,84513	OK
21/12/2025 14:40	Alicantino	Alicante	IMED	9,001388729	5500,694364	22278,4371	27779,13147	OK
21/12/2025 15:00	Gijonés	Gijon	Covadonga	7,9	4950	20540	25490	OK
21/12/2025 15:40	Gijonés	Gijon	Gijón Salud	9,99	5995	24725,25	30720,25	OK
21/12/2025 16:30	Gijonés	Gijon	Cabueñes	9,496418201	5748,209101	21604,35141	27352,56051	OK
21/12/2025 17:00	Gijonés	Gijon	Jovellanos	9,99	5995	24725,25	30720,25	OK
21/12/2025 17:40	Gijonés	Gijon	Begona	7,99	4995	18377	23372	OK
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
